piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
36C25924F0604,Department of Veterans Affairs,MANAGEMENT RESOURCE SERVICES INC,15704.0,DISC CERTIFICATION TRAINING,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C25924F0604&modNumber=P00001&idvAgencyID=&idvPIID=GS10F0275S&contractType=AWARD,3/7/2025,0.0,3600,36C25924F0604,P00001,4730,GS10F0275S,PA0026,03/06/2025,09/20/2024,03/04/2025,03/04/2025,09/10/2024,0.0,15704.0,0.0,15704.0,0.0,15704.0,EKLGX2MA7JN1,MANAGEMENT RESOURCE SERVICES INC,,3DK90,73 BEAUMONT CIR,,HAMPSTEAD,NC,284433950,USA,UNITED STATES,(630) 983-7607,,NORTH CAROLINA 07,U099,EDUCATION/TRAINING- OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CO,,USA,DENVER,DENVER,,80209,3804.0,,2025-04-04-0017
36C24923P1024,Department of Veterans Affairs,HEALTHCARE QUALITY ASSISTANCE GROUP LLC,46459.0,THE JOINT COMMISSION RESOURCES LABORATORY CONSULTING,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C24923P1024&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,3/7/2025,0.0,3600,36C24923P1024,P00002,,,,03/06/2025,09/25/2023,03/07/2025,03/07/2025,09/06/2023,-55122.5,46458.5,-55122.5,46458.5,-168221.5,46458.5,K529N7Q89JF7,HEALTHCARE QUALITY ASSISTANCE GROUP LLC,,488Z5,2721 NW DENVER AVE,,LAWTON,OK,735053942,USA,UNITED STATES,(301) 237-6507,(301) 865-0693,OKLAHOMA 04,U099,EDUCATION/TRAINING- OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,TN,,USA,RUTHERFORD,MURFREESBORO,,37129,4356.0,,2025-04-04-0017
36C77624C0048,Department of Veterans Affairs,SIGIL CONSULTING GROUP LLC,6501904.0,ONS NURSING WORKFORCE SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624C0048&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,3/7/2025,4070498.0,3600,36C77624C0048,P00004,,,,03/05/2025,04/01/2024,03/05/2025,03/05/2025,12/04/2023,0.0,2431405.89,0.0,2431405.89,0.0,6501903.83,SGGAVGZ7L754,SIGIL CONSULTING GROUP LLC,,9QLZ9,4144 SOUTHAMPTON ST,,ROSEVILLE,CA,957474231,USA,UNITED STATES,(202) 756-1048,,CALIFORNIA 03,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1031.0,,2025-04-04-0017
36C24623F0256,Department of Veterans Affairs,HURON CONSULTING SERVICES LLC,1234630.0,EVIDENCE BASED LEADERSHIP AND ENGAGEMENT APPROACH TRAINING,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C24623F0256&modNumber=P00002&idvAgencyID=&idvPIID=GS00F146DA&contractType=AWARD,3/7/2025,0.0,3600,36C24623F0256,P00002,4732,GS00F146DA,PS0019,03/05/2025,05/01/2023,03/05/2025,03/05/2025,04/07/2023,-238330.11,1234629.95,-238330.11,1234629.95,-238330.11,1234629.95,VCE5JFBRME47,HURON CONSULTING SERVICES LLC,,3KVQ9,550 W VAN BUREN ST,,CHICAGO,IL,606073827,USA,UNITED STATES,(312) 880-3035,(312) 880-3002,ILLINOIS 07,U099,EDUCATION/TRAINING- OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,HAMPTON CITY,HAMPTON,,23667,9900.0,,2025-04-04-0017
36C26020P0187,Department of Veterans Affairs,"QUALITY REGISTRY SERVICES, LLC",1384451.0,CANCER ABSTRACTION SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C26020P0187&modNumber=P00013&idvAgencyID=&idvPIID=&contractType=AWARD,3/7/2025,0.0,3600,36C26020P0187,P00013,,,,03/06/2025,01/01/2020,06/30/2025,06/30/2025,,-119526.66,1384450.83,-119526.66,1384450.83,-119526.66,1384450.83,LCB9UL36Z6K7,"QUALITY REGISTRY SERVICES, LLC",,7AY20,814 ROCKFORD RD,,MANAKIN SABOT,VA,231032162,USA,UNITED STATES,(623) 882-6666,,VIRGINIA 07,Q701,SPECIALIZED MEDICAL SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,GOOCHLAND,MANAKIN SABOT,,23103,2162.0,,2025-04-04-0017
36C10F23F0038,Department of Veterans Affairs,"INTERIOR SYSTEMS, INC.",126372.0,"MADISON, WI - DUE DILIGENCE",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F23F0038&modNumber=P00004&idvAgencyID=&idvPIID=GS00F023CA&contractType=AWARD,3/7/2025,0.0,3600,36C10F23F0038,P00004,4732,GS00F023CA,PA0042,03/05/2025,09/29/2023,03/05/2025,03/05/2025,07/19/2023,0.0,126372.0,0.0,126372.0,0.0,126372.0,RNHBDCBFX1N7,"INTERIOR SYSTEMS, INC.",,0ZVV4,45610 WOODLAND RD STE 130,,STERLING,VA,201664220,USA,UNITED STATES,(202) 263-0892,(202) 393-0630,VIRGINIA 10,E1PC,PURCHASE OF UNIMPROVED REAL PROPERTY (LAND),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WI,,USA,DANE,MADISON,,53705,2254.0,,2025-04-04-0017
36C10F23F0040,Department of Veterans Affairs,"INTERIOR SYSTEMS, INC.",36380.0,"KEOKUK, IA - DUE DILIGENCE SERVICES",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F23F0040&modNumber=P00002&idvAgencyID=&idvPIID=GS00F023CA&contractType=AWARD,3/7/2025,3300.0,3600,36C10F23F0040,P00002,4732,GS00F023CA,PA0042,03/05/2025,09/29/2023,03/05/2025,03/05/2025,08/15/2023,0.0,33080.0,0.0,33080.0,0.0,36380.0,RNHBDCBFX1N7,"INTERIOR SYSTEMS, INC.",,0ZVV4,45610 WOODLAND RD STE 130,,STERLING,VA,201664220,USA,UNITED STATES,(202) 263-0892,(202) 393-0630,VIRGINIA 10,E1PC,PURCHASE OF UNIMPROVED REAL PROPERTY (LAND),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,IA,,USA,LEE,KEOKUK,,52632,3141.0,,2025-04-04-0017
36C10F23F0026,Department of Veterans Affairs,"INTERIOR SYSTEMS, INC.",296245.0,HUDSON FL VHA OPERATION - DUE DILIGENCE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F23F0026&modNumber=P00002&idvAgencyID=&idvPIID=GS00F023CA&contractType=AWARD,3/7/2025,125152.0,3600,36C10F23F0026,P00002,4732,GS00F023CA,PA0042,03/05/2025,09/27/2023,03/05/2025,03/05/2025,05/16/2023,0.0,171093.02,0.0,171093.02,0.0,296245.33,RNHBDCBFX1N7,"INTERIOR SYSTEMS, INC.",,0ZVV4,45610 WOODLAND RD STE 130,,STERLING,VA,201664220,USA,UNITED STATES,(202) 263-0892,(202) 393-0630,VIRGINIA 10,E1PC,PURCHASE OF UNIMPROVED REAL PROPERTY (LAND),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FL,,USA,PASCO,SPRING HILL,,34610,7252.0,,2025-04-04-0017
36C10F24N0043,Department of Veterans Affairs,"INTERIOR SYSTEMS, INC.",63228.0,"POPLAR BLUFF, MO - DUE DILIGENCE",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F24N0043&modNumber=P00002&idvAgencyID=&idvPIID=36C10F23A0009&contractType=AWARD,3/7/2025,17942.0,3600,36C10F24N0043,P00002,3600,36C10F23A0009,P00001,03/05/2025,09/30/2024,03/05/2025,03/05/2025,07/17/2024,0.0,45285.44,0.0,45285.44,0.0,63227.64,RNHBDCBFX1N7,"INTERIOR SYSTEMS, INC.",,0ZVV4,45610 WOODLAND RD STE 130,,STERLING,VA,201664220,USA,UNITED STATES,(202) 263-0892,(202) 393-0630,VIRGINIA 10,E1PC,PURCHASE OF UNIMPROVED REAL PROPERTY (LAND),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,LOUDOUN,STERLING,,20166,4220.0,,2025-04-04-0017
36C10F24N0045,Department of Veterans Affairs,"INTERIOR SYSTEMS, INC.",18700.0,"POPLAR BLUFF, MO - VAMC - ACCESS - CONDEMNATION",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F24N0045&modNumber=P00001&idvAgencyID=&idvPIID=36C10F23A0009&contractType=AWARD,3/7/2025,0.0,3600,36C10F24N0045,P00001,3600,36C10F23A0009,P00001,03/05/2025,09/30/2024,03/05/2025,03/05/2025,08/22/2024,0.0,18700.0,0.0,18700.0,0.0,18700.0,RNHBDCBFX1N7,"INTERIOR SYSTEMS, INC.",,0ZVV4,45610 WOODLAND RD STE 130,,STERLING,VA,201664220,USA,UNITED STATES,(202) 263-0892,(202) 393-0630,VIRGINIA 10,R404,SUPPORT- PROFESSIONAL: LAND SURVEYS-CADASTRAL (NON-CONSTRUCTION),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,LOUDOUN,STERLING,,20166,4220.0,,2025-04-04-0017
36C24E24N0122,Department of Veterans Affairs,The Trustees of Columbia University,799000.0,RESEARCH SUPPORT SERVICES,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C24E24N0122&modNumber=0&idvAgencyID=&idvPIID=36C24E24D0006&contractType=AWARD,3/7/2025,0.0,3600,36C24E24N0122,0,3600,36C24E24D0006,0,05/27/2024,05/27/2024,05/26/2025,05/26/2025,05/20/2024,799000.0,,799000.0,,799000.0,,LSMEJGFSWJ77,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,,1QKL2,615 W 131ST ST FL 4,,NEW YORK,NY,100277984,USA,UNITED STATES,(212) 851-9138,,NEW YORK 13,Q301,REFERENCE LABORATORY TESTING,541380.0,TESTING LABORATORIES AND SERVICES,WI,,USA,DANE,MADISON,,53705,1.0,,2025-04-04-0017
36C10X21N0025,Department of Veterans Affairs,"APTIVE HTG, LLC",22718012.0,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) TASK ORDER - VHA POLICY TRANSFORMATION,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X21N0025&modNumber=P00011&idvAgencyID=&idvPIID=36C10X20D0002&contractType=AWARD,3/6/2025,0.0,3600,36C10X21N0025,P00011,3600,36C10X20D0002,0,09/17/2024,11/30/2020,11/29/2024,11/29/2025,09/23/2020,72550.4,22718012.07,72550.4,22718012.07,72550.4,22718012.07,L2LMMGFF12A3,"APTIVE HTG, LLC",,8A9S8,421 KING ST STE 200,,ALEXANDRIA,VA,223143121,USA,UNITED STATES,(703) 598-0697,,VIRGINIA 08,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20420,1.0,,2025-04-04-0017
36C10X21N0060,Department of Veterans Affairs,"APTIVE HTG, LLC",3037587.0,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT - TASK ORDER FOR WOMEN'S HEALTH SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X21N0060&modNumber=P00010&idvAgencyID=&idvPIID=36C10X20D0002&contractType=AWARD,3/6/2025,405393.0,3600,36C10X21N0060,P00010,3600,36C10X20D0002,0,03/10/2025,04/09/2021,04/08/2025,04/08/2026,03/15/2021,0.0,2632193.97,0.0,2632193.97,0.0,3037586.77,L2LMMGFF12A3,"APTIVE HTG, LLC",,8A9S8,421 KING ST STE 200,,ALEXANDRIA,VA,223143121,USA,UNITED STATES,(703) 598-0697,,VIRGINIA 08,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ALEXANDRIA CITY,ALEXANDRIA,,22314,3121.0,,2025-04-04-0017
36C25025C0047,Department of Veterans Affairs,BEST PRACTICES GROUP LLC,217204.0,CANCER REGISTRY SERVICE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C25025C0047&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/6/2025,162903.0,3600,36C25025C0047,P00001,,,,03/05/2025,01/15/2025,03/04/2025,03/04/2025,10/30/2024,0.0,54301.0,0.0,54301.0,0.0,217204.0,NMZLRVMKTKE6,BEST PRACTICES GROUP LLC,,5GAY5,5412 NE 6TH CT STE 200,,RENTON,WA,980594982,USA,UNITED STATES,(206) 799-4089,(425) 228-0419,WASHINGTON 09,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MI,,USA,WAYNE,DETROIT,,48201,1916.0,,2025-04-04-0017
36C10X24N0172,Department of Veterans Affairs,"METRICS, LLC",1789089.0,IN6014 MANAGED SETTLEMENTS SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24N0172&modNumber=P00002&idvAgencyID=&idvPIID=VA119A17D0148&contractType=AWARD,3/6/2025,1445278.0,3600,36C10X24N0172,P00002,3600,VA119A17D0148,0,03/04/2025,09/02/2024,03/04/2025,03/04/2025,07/11/2024,0.0,343811.52,0.0,1789089.12,0.0,1789089.12,F541XAYTKKN5,"METRICS, LLC",,6RSN0,7105 HUNDSFORD LN,,SPRINGFIELD,VA,221531264,USA,UNITED STATES,(703) 401-1616,,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FAIRFAX STATION,,22039,1203.0,,2025-04-04-0017
36C77624P0087,Department of Veterans Affairs,ETRANSERVICES CORP.,20077.0,ENHANCE THE CURRENT VOLUME 4 OF THE FISCAL YEAR 2025 BUDGET SUBMISSION AND UPCOMING FY2026 BUDGET SUBMISSION TO BE SECTION 508 COMPLIANT.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624P0087&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/6/2025,0.0,3600,36C77624P0087,P00001,,,,03/05/2025,09/20/2024,02/25/2025,02/25/2025,08/08/2024,0.0,20077.2,0.0,20077.2,0.0,20077.2,Y56GTH99ZG29,ETRANSERVICES CORP.,ETRANSERVICES CORP.,6GGS5,24 ONVILLE RD,SUITE 101-11,STAFFORD,VA,225563831,USA,UNITED STATES,(571) 405-5560,(888) 503-3608,VIRGINIA 07,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,STAFFORD,STAFFORD,,22556,3831.0,,2025-04-04-0017
36C77624N0056,Department of Veterans Affairs,"CRADDOCK GROUP, LLC, THE",1334529.0,STRATEGIC CAPITAL INVESTMENT PLANNING PROCESS SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0056&modNumber=P00001&idvAgencyID=&idvPIID=36E77620D0003&contractType=AWARD,3/6/2025,0.0,3600,36C77624N0056,P00001,3600,36E77620D0003,0,03/05/2025,01/05/2024,02/25/2025,02/25/2025,12/19/2023,0.0,1334529.03,0.0,1334529.03,0.0,1334529.03,DVFKRULPER77,"CRADDOCK GROUP, LLC, THE",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(757) 903-6710,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-04-04-0017
36C77624N0072,Department of Veterans Affairs,"CRADDOCK GROUP, LLC, THE",579372.0,THE IDIQ PROVIDES AND OPPORTUNITY TO ACQUIRE STRATEGIC CAPITAL INVESTMENT PLANNING SERVICES FOR A 5 YEAR PERIOD.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0072&modNumber=P00001&idvAgencyID=&idvPIID=36E77620D0003&contractType=AWARD,3/6/2025,0.0,3600,36C77624N0072,P00001,3600,36E77620D0003,0,03/05/2025,12/13/2023,02/25/2025,02/25/2025,11/08/2023,0.0,579372.18,0.0,579372.18,0.0,579372.18,DVFKRULPER77,"CRADDOCK GROUP, LLC, THE",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(757) 903-6710,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-04-04-0017
36C77624N0573,Department of Veterans Affairs,"THE CRADDOCK GROUP, LLC",2369830.0,TASK ORDER FOR SCIP PROCESS SUPPORT USING THE SCIP IDIQ CONTRACT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0573&modNumber=P00001&idvAgencyID=&idvPIID=36C77624D0005&contractType=AWARD,3/6/2025,0.0,3600,36C77624N0573,P00001,3600,36C77624D0005,0,03/05/2025,06/27/2024,02/25/2025,02/25/2025,04/15/2024,0.0,2369829.97,0.0,2369829.97,0.0,2369829.97,DVFKRULPER77,"THE CRADDOCK GROUP, LLC",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(703) 472-1620,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-04-04-0017
36C10D23N0030,Department of Veterans Affairs,ALL IN SOLUTIONS LLC,3183115.0,VBA OFFICE OF COMPENSATION SERVICES PROGRAM SUPPORT SERVICES PURCHASE.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10D23N0030&modNumber=P00007&idvAgencyID=&idvPIID=36C10D22D0025&contractType=AWARD,3/6/2025,0.0,3600,36C10D23N0030,P00007,3600,36C10D22D0025,0,02/25/2025,09/29/2023,02/25/2025,02/25/2025,08/11/2023,0.0,3183114.91,0.0,3183114.91,0.0,3183114.91,JJLMBNFX4JH5,ALL IN SOLUTIONS LLC,,7ML48,3940 PLANK RD,STE Y,FREDERICKSBURG,VA,224076874,USA,UNITED STATES,(540) 318-7077,,VIRGINIA 07,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20006,4403.0,,2025-04-04-0017
36C77624P0043,Department of Veterans Affairs,ARTEMIS ARC LLC,543728.0,EVIDENCE BASED PRACTICE IMPLEMENTATION SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624P0043&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,3/6/2025,1232.0,3600,36C77624P0043,P00003,,,,03/05/2025,04/18/2024,02/25/2025,02/25/2025,02/29/2024,0.0,542495.93,0.0,542495.93,0.0,543727.59,YULRWLLGH5L6,ARTEMIS ARC LLC,,90NU7,3252 TARRANT LANE,,PLANO,TX,750255293,USA,UNITED STATES,(760) 703-4954,,TEXAS 04,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,TX,,USA,COLLIN,PLANO,,75025,3103.0,,2025-04-04-0017
36C24524N0268,Department of Veterans Affairs,MAXIM HEALTHCARE SERVICES INCORPORATED (0951),556453.0,MEDICAL CODING AT THE PERRY POINT AND BALTIMORE VAMC,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C24524N0268&modNumber=P00002&idvAgencyID=&idvPIID=36C10G21A0004&contractType=AWARD,3/6/2025,0.0,3600,36C24524N0268,P00002,3600,36C10G21A0004,P00004,03/04/2025,03/18/2024,03/04/2025,03/04/2025,03/18/2024,0.0,556453.0,0.0,556453.0,0.0,556453.0,DFUAFDQFV943,MAXIM HEALTHCARE SERVICES INCORPORATED (0951),,1NW03,7080 SAMUEL MORSE DRIVE,,COLUMBIA,MD,210463405,USA,UNITED STATES,,,MARYLAND 03,Q601,MEDICAL CODING AND AUDITING,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,BALTIMORE CITY,BALTIMORE,,21201,2623.0,,2025-04-04-0017
36C77624N0978,Department of Veterans Affairs,"COGNITIVE MEDICAL SYSTEMS, INC.",678987.0,CDS COMMUNITY ENGAGEMENT TASK ORDER 19,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0978&modNumber=P00001&idvAgencyID=&idvPIID=36C77620D0022&contractType=AWARD,3/6/2025,48793.0,3600,36C77624N0978,P00001,3600,36C77620D0022,0,03/05/2025,09/27/2024,02/25/2025,02/25/2025,08/08/2024,0.0,630193.55,0.0,630193.55,0.0,678986.51,J165N5CX9C65,"COGNITIVE MEDICAL SYSTEMS, INC.",,62V66,9444 WAPLES ST STE 200,,SAN DIEGO,CA,921212942,USA,UNITED STATES,(858) 509-4949,(858) 408-2600,CALIFORNIA 51,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,OH,,USA,CUYAHOGA,INDEPENDENCE,,44131,8051.0,,2025-04-04-0017
36C10F23F0016,Department of Veterans Affairs,"CONCOURSE FEDERAL GROUP, LLC",86156.0,PHOENIX LAND SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F23F0016&modNumber=P00005&idvAgencyID=&idvPIID=GS00F058GA&contractType=AWARD,3/6/2025,0.0,3600,36C10F23F0016,P00005,4732,GS00F058GA,PA0033,03/05/2025,05/02/2023,03/05/2025,03/05/2025,01/24/2023,0.0,86156.46,0.0,86156.46,0.0,86156.46,KD6WCU5JHKW5,"CONCOURSE FEDERAL GROUP, LLC",,5HAY6,13840 BOOKER T WASHINGTON HWY UNIT C3,,MONETA,VA,241216390,USA,UNITED STATES,(703) 945-4208,(410) 267-7406,VIRGINIA 09,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20036,5569.0,,2025-04-04-0017
36C77624N0999,Department of Veterans Affairs,INNOVET HEALTH LLC,1220843.0,EO14042 - CLINICAL DECISION SUPPORT CDS IDIQ,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0999&modNumber=P00001&idvAgencyID=&idvPIID=36C77620D0023&contractType=AWARD,3/6/2025,0.0,3600,36C77624N0999,P00001,3600,36C77620D0023,P00002,03/05/2025,09/30/2024,02/25/2025,02/25/2025,09/05/2024,0.0,1220842.85,0.0,1220842.85,0.0,1220842.85,KXMMBDFHKAC6,INNOVET HEALTH LLC,,7ZSX4,1908 THOMES AVE,,CHEYENNE,WY,820013527,USA,UNITED STATES,(617) 834-5712,,WYOMING 00,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WY,,USA,LARAMIE,CHEYENNE,,82001,3527.0,,2025-04-04-0017
36C10F24N0016,Department of Veterans Affairs,"CONCOURSE FEDERAL GROUP, LLC",57922.0,DUE DILIGENCE TASK ORDER,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F24N0016&modNumber=P00001&idvAgencyID=&idvPIID=36C10F23A0007&contractType=AWARD,3/6/2025,0.0,3600,36C10F24N0016,P00001,3600,36C10F23A0007,P00001,03/05/2025,07/31/2024,03/05/2025,03/05/2025,03/07/2024,0.0,57921.92,0.0,57921.92,0.0,57921.92,KD6WCU5JHKW5,"CONCOURSE FEDERAL GROUP, LLC",,5HAY6,13840 BOOKER T WASHINGTON HWY UNIT C3,,MONETA,VA,241216390,USA,UNITED STATES,(703) 945-4208,(410) 267-7406,VIRGINIA 09,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ALEXANDRIA CITY,ALEXANDRIA,,22314,3327.0,,2025-04-04-0017
